src_subject_id,session_id,run_num,param_experiment_start,param_memory_session_name,event01_fixation_onset,event01_fixation_duration,event02_image_onset,event02_image_filename,event02_dummy_stimuli_type,event03_isi_onset,param_end_instruct_onset,study_experiment_duration,RAW_param_experiment_start,RAW_param_start_biopac,RAW_event01_fixation_onset,RAW_event01_fixation_biopac,RAW_event02_image_onset,RAW_event02_image_biopac,RAW_event03_isi_onset,RAW_event03_isi_biopac,RAW_param_end_instruct_onset
57,4,1,300.693837633133,study02,-1631119623.58035,0,332.20558880806,obj144hose.png,1,333.222634544373,360.70888589859,60.0150482654572,1631119924.27419,1631119924.27586,0,0,1631119955.78594,1631119955.78734,1631119956.80298,1631119956.80451,1631119984.28923
57,4,1,300.693837633133,study02,-1631119623.58035,0,334.239681949615,obj075crown.png,1,335.256727209091,360.70888589859,60.0150482654572,1631119924.27419,1631119924.27586,0,0,1631119957.82003,1631119957.82171,1631119958.83708,1631119958.83844,1631119984.28923
57,4,1,300.693837633133,study02,-1631119623.58035,0,336.273772468567,obj262screw.png,1,337.290817728043,360.70888589859,60.0150482654572,1631119924.27419,1631119924.27586,0,0,1631119959.85412,1631119959.85546,1631119960.87117,1631119960.87295,1631119984.28923
57,4,1,300.693837633133,study02,-1631119623.58035,0,338.307864894867,obj030bone.png,1,339.324910154343,360.70888589859,60.0150482654572,1631119924.27419,1631119924.27586,0,0,1631119961.88821,1631119961.88984,1631119962.90526,1631119962.90695,1631119984.28923
57,4,1,300.693837633133,study02,-1631119623.58035,0,340.341956367493,obj037bridge.png,1,341.359002819061,360.70888589859,60.0150482654572,1631119924.27419,1631119924.27586,0,0,1631119963.9223,1631119963.92366,1631119964.93935,1631119964.94114,1631119984.28923
57,4,1,300.693837633133,study02,-1631119623.58035,0,342.376048316956,obj163leaf.png,1,343.393094291687,360.70888589859,60.0150482654572,1631119924.27419,1631119924.27586,0,0,1631119965.9564,1631119965.95819,1631119966.97344,1631119966.9752,1631119984.28923
57,4,1,300.693837633133,study02,-1631119623.58035,0,344.410140266418,obj109fly.png,1,345.427186717987,360.70888589859,60.0150482654572,1631119924.27419,1631119924.27586,0,0,1631119967.99049,1631119967.99205,1631119969.00753,1631119969.00941,1631119984.28923
57,4,1,300.693837633133,study02,-1631119623.58035,0,346.444233169556,obj095envelope.png,1,347.461277713776,360.70888589859,60.0150482654572,1631119924.27419,1631119924.27586,0,0,1631119970.02458,1631119970.02636,1631119971.04163,1631119971.04348,1631119984.28923
57,4,1,300.693837633133,study02,-1631119623.58035,0,348.478324165344,obj074cross.png,1,349.495370616913,360.70888589859,60.0150482654572,1631119924.27419,1631119924.27586,0,0,1631119972.05867,1631119972.06017,1631119973.07572,1631119973.07747,1631119984.28923
57,4,1,300.693837633133,study02,-1631119623.58035,0,350.512416591644,obj188mountain.png,1,351.546136131287,360.70888589859,60.0150482654572,1631119924.27419,1631119924.27586,0,0,1631119974.09276,1631119974.10728,1631119975.12648,1631119975.12811,1631119984.28923
57,4,1,300.693837633133,study02,-1631119623.58035,0,352.563181152344,obj129hammer.png,0,353.580226650238,360.70888589859,60.0150482654572,1631119924.27419,1631119924.27586,0,0,1631119976.14353,1631119976.14514,1631119977.16057,1631119977.16247,1631119984.28923
57,4,1,300.693837633133,study02,-1631119623.58035,0,354.597272863388,obj150jar.png,0,355.614318122864,360.70888589859,60.0150482654572,1631119924.27419,1631119924.27586,0,0,1631119978.17762,1631119978.18768,1631119979.19467,1631119979.20417,1631119984.28923
57,4,1,300.693837633133,study02,-1631119623.58035,0,356.648037185669,obj248roof.png,0,357.665082683563,360.70888589859,60.0150482654572,1631119924.27419,1631119924.27586,0,0,1631119980.22839,1631119980.2317,1631119981.24543,1631119981.25508,1631119984.28923
