src_subject_id,param_session_id,run_num,param_counterbalance_ver,param_AR_invalid_sequence,param_valid_type,param_cue_location,param_target_location,param_trigger_onset,param_start_biopac,event01_param_jitter,event01_fixation_onset,event01_fixation_onset_biopac,event01_fixation_duration,event02_cue_type,event02_cue_onset,event02_cue_onset_biopac,event02_cue_duration,event03_target_type,event03_target_onset,event03_target_onset_biopac,event04_response_key,event04_response_keyname,event04_response_onset,event04_RT,event04_fixation_remainder_onset,event04_fixation_duration,event05_fixation_onset,event05_fixation_onset_biopac,param_end_instruct_onset,param_end_biopac,param_experiment_duration,RAW_event01_fixation_onset,RAW_event01_fixation_onset_biopac,RAW_event02_cue_onset,RAW_event02_cue_onset_biopac,RAW_event03_target_onset,RAW_event03_target_onset_biopac,RAW_event04_response_onset,RAW_event04_fixation_remainder_onset,RAW_event05_fixation_onset,RAW_event05_fixation_onset_biopac,RAW_param_end_instruct_onset,RAW_param_end_biopac,session_id,accuracy
3,0,1,3,1,invalid,left,right,1614180537.00318,1614180537.0288,4.3,115.054795742035,115.05574297905,4.30041933059692,left,119.373103618622,119.374568939209,0.181830406188965,right,119.573179006577,119.574476003647,NaN,NaN,NaN,NaN,NaN,NaN,121.590612649918,121.591202020645,596.136393299103,596.138869991302,598.896393299103,1614180649.29798,1614180649.29892,1614180653.61629,1614180653.61775,1614180653.81636,1614180653.81766,NaN,NaN,1614180655.83379,1614180655.83438,1614181135.89958,1614181135.90205,4,0
3,0,1,3,0,valid,right,right,1614180537.00318,1614180537.0288,1.1,121.824033021927,121.825149059296,1.10044503211975,right,122.941125392914,122.942024946213,0.183026552200317,right,123.141201734543,123.14234495163,2,right,123.447006940842,0.305805206298828,123.958178281784,1.19419479370117,125.15863442421,125.159523010254,596.136393299103,596.138869991302,598.896393299103,1614180656.06721,1614180656.06833,1614180657.18431,1614180657.18521,1614180657.38438,1614180657.38553,1614180657.69019,1614180658.20136,1614180659.40182,1614180659.4027,1614181135.89958,1614181135.90205,4,1
3,0,1,3,0,valid,left,left,1614180537.00318,1614180537.0288,4.8,125.392056465149,125.393131971359,4.80039548873901,left,130.210553407669,130.211426019669,0.181627750396729,left,130.41062951088,130.412222146988,NaN,NaN,NaN,NaN,NaN,NaN,132.428062438965,132.428609132767,596.136393299103,596.138869991302,598.896393299103,1614180659.63524,1614180659.63631,1614180664.45374,1614180664.45461,1614180664.65381,1614180664.6554,NaN,NaN,1614180666.67124,1614180666.67179,1614181135.89958,1614181135.90205,4,0
3,0,1,3,1,invalid,left,right,1614180537.00318,1614180537.0288,1.6,132.661484479904,132.662572145462,1.6004946231842,left,134.278765439987,134.279989957809,0.182872533798218,right,134.478841304779,134.480359077454,2,right,134.781445026398,0.302603721618652,135.295818805695,1.19739627838135,136.496274232864,136.497750043869,596.136393299103,596.138869991302,598.896393299103,1614180666.90467,1614180666.90575,1614180668.52195,1614180668.52317,1614180668.72202,1614180668.72354,1614180669.02463,1614180669.539,1614180670.73946,1614180670.74093,1614181135.89958,1614181135.90205,4,1
3,0,1,3,0,valid,left,left,1614180537.00318,1614180537.0288,1.3,136.729696512222,136.730666160583,1.30031657218933,left,138.04686331749,138.047783136368,0.182966709136963,left,138.246938943863,138.248156070709,1,left,138.555463075638,0.308524131774902,139.063915967941,1.1914758682251,140.264372348785,140.265475034714,596.136393299103,596.138869991302,598.896393299103,1614180670.97288,1614180670.97385,1614180672.29005,1614180672.29097,1614180672.49012,1614180672.49134,1614180672.79865,1614180673.3071,1614180674.50755,1614180674.50866,1614181135.89958,1614181135.90205,4,1
3,0,1,3,1,invalid,left,right,1614180537.00318,1614180537.0288,0.9,140.497794151306,140.498795986176,0.900442838668823,left,141.414809703827,141.415786981583,0.183102369308472,right,141.6148853302,141.615775108337,NaN,NaN,NaN,NaN,NaN,NaN,143.632318019867,143.633054971695,596.136393299103,596.138869991302,598.896393299103,1614180674.74098,1614180674.74198,1614180675.65799,1614180675.65897,1614180675.85807,1614180675.85896,NaN,NaN,1614180677.8755,1614180677.87624,1614181135.89958,1614181135.90205,4,0
3,0,1,3,0,valid,right,right,1614180537.00318,1614180537.0288,4.9,143.865740299225,143.866724014282,4.90049481391907,right,148.784274816513,148.785913944244,0.181606292724609,right,148.984351873398,148.985907077789,NaN,NaN,NaN,NaN,NaN,NaN,151.00178527832,151.002580165863,596.136393299103,596.138869991302,598.896393299103,1614180678.10892,1614180678.10991,1614180683.02746,1614180683.0291,1614180683.22753,1614180683.22909,NaN,NaN,1614180685.24497,1614180685.24576,1614181135.89958,1614181135.90205,4,0
3,0,1,3,0,valid,left,left,1614180537.00318,1614180537.0288,2.9,151.235206127167,151.238729000092,2.90038299560547,left,154.152981281281,154.15537405014,0.182343721389771,left,154.353057861328,154.355497121811,1,left,154.716140031815,0.36308217048645,155.220054149628,1.13691782951355,156.370490789413,156.372432947159,596.136393299103,596.138869991302,598.896393299103,1614180685.47839,1614180685.48191,1614180688.39616,1614180688.39856,1614180688.59624,1614180688.59868,1614180688.95932,1614180689.46324,1614180690.61367,1614180690.61561,1614181135.89958,1614181135.90205,4,1
3,0,1,3,0,valid,left,left,1614180537.00318,1614180537.0288,7.2,156.603912353516,156.605566978455,7.20042777061462,left,163.823322296143,163.824412107468,0.180728673934937,left,164.023398637772,164.024631977081,NaN,NaN,NaN,NaN,NaN,NaN,166.040830135345,166.041692018509,596.136393299103,596.138869991302,598.896393299103,1614180690.84709,1614180690.84875,1614180698.0665,1614180698.06759,1614180698.26658,1614180698.26781,NaN,NaN,1614180700.28401,1614180700.28487,1614181135.89958,1614181135.90205,4,0
3,0,1,3,1,invalid,right,left,1614180537.00318,1614180537.0288,1.1,166.274251937866,166.275175094604,1.10043215751648,right,167.39134478569,167.393064022064,0.18302321434021,left,167.591419935226,167.592631101608,1,left,167.93537902832,0.343959093093872,168.441743373871,1.15604090690613,169.608853340149,169.609969139099,596.136393299103,596.138869991302,598.896393299103,1614180700.51743,1614180700.51836,1614180701.63453,1614180701.63625,1614180701.8346,1614180701.83581,1614180702.17856,1614180702.68493,1614180703.85204,1614180703.85315,1614181135.89958,1614181135.90205,4,1
3,0,1,3,1,invalid,right,left,1614180537.00318,1614180537.0288,0.5,169.84227514267,169.843073129654,0.500456809997559,right,170.359138727188,170.360701084137,0.183331251144409,left,170.559214353561,170.560533046722,1,left,170.85890007019,0.299685716629028,171.376191854477,1.20031428337097,172.57664680481,172.578958034515,596.136393299103,596.138869991302,598.896393299103,1614180704.08546,1614180704.08626,1614180704.60232,1614180704.60388,1614180704.8024,1614180704.80371,1614180705.10208,1614180705.61937,1614180706.81983,1614180706.82214,1614181135.89958,1614181135.90205,4,1
3,0,1,3,0,valid,right,right,1614180537.00318,1614180537.0288,2.7,172.810069084167,172.811280012131,2.70049500465393,right,175.527768373489,175.529363155365,0.182438611984253,right,175.727843999863,175.729323148727,2,right,176.041414022446,0.313570022583008,176.561494827271,1.18642997741699,177.745277881622,177.746617078781,596.136393299103,596.138869991302,598.896393299103,1614180707.05325,1614180707.05446,1614180709.77095,1614180709.77255,1614180709.97103,1614180709.97251,1614180710.2846,1614180710.80468,1614180711.98846,1614180711.9898,1614181135.89958,1614181135.90205,4,1
3,0,1,3,1,invalid,left,right,1614180537.00318,1614180537.0288,0.9,177.978699684143,177.97971701622,0.900529384613037,left,178.895714521408,178.897593021393,0.183102607727051,right,179.0957903862,179.097044944763,1,left,179.297518968582,0.201728582382202,179.81272983551,1.2982714176178,181.11322426796,181.11433506012,596.136393299103,596.138869991302,598.896393299103,1614180712.22188,1614180712.2229,1614180713.1389,1614180713.14077,1614180713.33897,1614180713.34023,1614180713.5407,1614180714.05591,1614180715.35641,1614180715.35752,1614181135.89958,1614181135.90205,4,0
3,0,1,3,0,valid,right,right,1614180537.00318,1614180537.0288,3.6,181.346646547318,181.347700119019,3.60038542747498,right,184.964686155319,184.966299057007,0.182098865509033,right,185.164763689041,185.166283130646,NaN,NaN,NaN,NaN,NaN,NaN,187.182196855545,187.183033943176,596.136393299103,596.138869991302,598.896393299103,1614180715.58983,1614180715.59088,1614180719.20787,1614180719.20948,1614180719.40795,1614180719.40947,NaN,NaN,1614180721.42538,1614180721.42622,1614181135.89958,1614181135.90205,4,0
3,0,1,3,1,invalid,right,left,1614180537.00318,1614180537.0288,1.8,187.41561794281,187.416928052902,1.80036020278931,right,189.232975721359,189.233840942383,0.182761430740356,left,189.433051347733,189.434400081635,1,left,189.755587100983,0.322535753250122,190.266701698303,1.17746424674988,191.450485229492,191.45183801651,596.136393299103,596.138869991302,598.896393299103,1614180721.6588,1614180721.66011,1614180723.47616,1614180723.47702,1614180723.67623,1614180723.67758,1614180723.99877,1614180724.50988,1614180725.69367,1614180725.69502,1614181135.89958,1614181135.90205,4,1
3,0,1,3,0,valid,right,right,1614180537.00318,1614180537.0288,0.8,191.683906316757,191.685101032257,0.80040979385376,right,192.500883102417,192.50680398941,0.183140993118286,right,192.700958967209,192.706158161163,2,right,192.988543987274,0.287585020065308,193.501263380051,1.21241497993469,194.718392848969,194.722587108612,596.136393299103,596.138869991302,598.896393299103,1614180725.92709,1614180725.92828,1614180726.74407,1614180726.74999,1614180726.94414,1614180726.94934,1614180727.23173,1614180727.74445,1614180728.96157,1614180728.96577,1614181135.89958,1614181135.90205,4,1
3,0,1,3,0,valid,right,right,1614180537.00318,1614180537.0288,1.7,194.951814413071,194.952881097794,1.70049667358398,right,196.669133424759,196.672316074371,0.182818651199341,right,196.869209051132,196.872523069382,2,right,197.193068027496,0.323858976364136,197.702860832214,1.17614102363586,198.88664317131,198.888986110687,596.136393299103,596.138869991302,598.896393299103,1614180729.195,1614180729.19606,1614180730.91232,1614180730.9155,1614180731.11239,1614180731.11571,1614180731.43625,1614180731.94604,1614180733.12983,1614180733.13217,1614181135.89958,1614181135.90205,4,1
3,0,1,3,0,valid,left,left,1614180537.00318,1614180537.0288,4.8,199.120064973831,199.12238407135,4.80044603347778,left,203.93856215477,203.939497947693,0.181618928909302,left,204.13863825798,204.139686107635,1,left,204.323616981506,0.184978723526001,204.83890414238,1.315021276474,206.156071186066,206.157576084137,596.136393299103,596.138869991302,598.896393299103,1614180733.36325,1614180733.36557,1614180738.18174,1614180738.18268,1614180738.38182,1614180738.38287,1614180738.5668,1614180739.08209,1614180740.39925,1614180740.40076,1614181135.89958,1614181135.90205,4,1
3,0,1,3,1,invalid,left,right,1614180537.00318,1614180537.0288,2.3,206.389493465424,206.390449047089,2.30049252510071,left,208.707040309906,208.707967996597,0.182565689086914,right,208.907116413116,208.907783985138,NaN,NaN,NaN,NaN,NaN,NaN,210.924550056458,210.925060033798,596.136393299103,596.138869991302,598.896393299103,1614180740.63268,1614180740.63363,1614180742.95022,1614180742.95115,1614180743.1503,1614180743.15097,NaN,NaN,1614180745.16773,1614180745.16824,1614181135.89958,1614181135.90205,4,0
3,0,1,3,0,valid,left,left,1614180537.00318,1614180537.0288,1,211.157972574234,211.159060001373,1.00039339065552,left,212.175024986267,212.176182985306,0.183067083358765,left,212.37510061264,212.376259088516,NaN,NaN,NaN,NaN,NaN,NaN,214.392534255981,214.393517971039,596.136393299103,596.138869991302,598.896393299103,1614180745.40115,1614180745.40224,1614180746.41821,1614180746.41936,1614180746.61828,1614180746.61944,NaN,NaN,1614180748.63572,1614180748.6367,1614181135.89958,1614181135.90205,4,0
3,0,1,3,1,invalid,right,left,1614180537.00318,1614180537.0288,1.1,214.625956058502,214.627567052841,1.10048508644104,right,215.743047714233,215.745507955551,0.183026313781738,left,215.943123340607,215.944097042084,NaN,NaN,NaN,NaN,NaN,NaN,217.960555791855,217.961559057236,596.136393299103,596.138869991302,598.896393299103,1614180748.86914,1614180748.87075,1614180749.98623,1614180749.98869,1614180750.18631,1614180750.18728,NaN,NaN,1614180752.20374,1614180752.20474,1614181135.89958,1614181135.90205,4,0
3,0,1,3,0,valid,right,right,1614180537.00318,1614180537.0288,5,218.193979740143,218.195170164108,5.00041723251343,right,223.212552070618,223.213773965836,0.181549072265625,right,223.412628650665,223.41410112381,NaN,NaN,NaN,NaN,NaN,NaN,225.430061101913,225.431096076965,596.136393299103,596.138869991302,598.896393299103,1614180752.43716,1614180752.43835,1614180757.45573,1614180757.45696,1614180757.65581,1614180757.65728,NaN,NaN,1614180759.67324,1614180759.67428,1614181135.89958,1614181135.90205,4,0
3,0,1,3,1,invalid,right,left,1614180537.00318,1614180537.0288,5.1,225.66348361969,225.664644956589,5.10047745704651,right,230.782094717026,230.783125162125,0.181507349014282,left,230.982171773911,230.983258008957,1,left,231.319717168808,0.337545394897461,231.832494735718,1.16245460510254,232.999603271484,233.000858068466,596.136393299103,596.138869991302,598.896393299103,1614180759.90667,1614180759.90783,1614180765.02528,1614180765.02631,1614180765.22535,1614180765.22644,1614180765.5629,1614180766.07568,1614180767.24279,1614180767.24404,1614181135.89958,1614181135.90205,4,1
3,0,1,3,1,invalid,left,right,1614180537.00318,1614180537.0288,1.3,233.233026027679,233.234125137329,1.30050110816956,left,234.550193309784,234.551442146301,0.182965755462646,right,234.750269174576,234.751353025436,NaN,NaN,NaN,NaN,NaN,NaN,236.767702102661,236.768995046616,596.136393299103,596.138869991302,598.896393299103,1614180767.47621,1614180767.47731,1614180768.79338,1614180768.79462,1614180768.99345,1614180768.99453,NaN,NaN,1614180771.01088,1614180771.01218,1614181135.89958,1614181135.90205,4,0
3,0,1,3,1,invalid,left,right,1614180537.00318,1614180537.0288,1.6,237.001124620438,237.002243995667,1.60048151016235,left,238.618406057358,238.622840166092,0.182861089706421,right,238.818482398987,238.819528102875,2,right,239.276215076447,0.457732677459717,239.78551530838,1.04226732254028,240.835915565491,240.840085983276,596.136393299103,596.138869991302,598.896393299103,1614180771.24431,1614180771.24543,1614180772.86159,1614180772.86602,1614180773.06166,1614180773.06271,1614180773.5194,1614180774.0287,1614180775.0791,1614180775.08327,1614181135.89958,1614181135.90205,4,1
3,0,1,3,0,valid,left,left,1614180537.00318,1614180537.0288,1.3,241.06933760643,241.070362091064,1.3004834651947,left,242.386504888535,242.389210939407,0.182970285415649,left,242.586580753326,242.589599132538,1,left,242.915122032166,0.328541278839111,243.420230388641,1.17145872116089,244.604012727737,244.606243133545,596.136393299103,596.138869991302,598.896393299103,1614180775.31252,1614180775.31354,1614180776.62969,1614180776.63239,1614180776.82976,1614180776.83278,1614180777.1583,1614180777.66341,1614180778.84719,1614180778.84943,1614181135.89958,1614181135.90205,4,1
3,0,1,3,1,invalid,left,right,1614180537.00318,1614180537.0288,1.5,244.837435007095,244.839424133301,1.50048398971558,left,246.354678630829,246.356117963791,0.182874441146851,right,246.554754734039,246.556098937988,2,right,246.865849018097,0.311094284057617,247.371731519699,1.18890571594238,248.572188615799,248.573245048523,596.136393299103,596.138869991302,598.896393299103,1614180779.08062,1614180779.08261,1614180780.59786,1614180780.5993,1614180780.79794,1614180780.79928,1614180781.10903,1614180781.61491,1614180782.81537,1614180782.81643,1614181135.89958,1614181135.90205,4,1
3,0,1,3,1,invalid,left,right,1614180537.00318,1614180537.0288,2.9,248.805608987808,248.806568145752,2.90049314498901,left,251.723385334015,251.724496126175,0.182344675064087,right,251.923459768295,251.924556970596,1,left,252.117297172546,0.193837404251099,252.623727560043,1.3061625957489,253.940894126892,253.948091030121,596.136393299103,596.138869991302,598.896393299103,1614180783.04879,1614180783.04975,1614180785.96657,1614180785.96768,1614180786.16664,1614180786.16774,1614180786.36048,1614180786.86691,1614180788.18408,1614180788.19127,1614181135.89958,1614181135.90205,4,0
3,0,1,3,0,valid,right,right,1614180537.00318,1614180537.0288,1.3,254.174316644669,254.175245046616,1.30041337013245,right,255.491482973099,255.493391990662,0.182952165603638,right,255.691560268402,255.692788124084,2,right,255.97500705719,0.283446788787842,256.491864681244,1.21655321121216,257.708992958069,257.710641145706,596.136393299103,596.138869991302,598.896393299103,1614180788.4175,1614180788.41843,1614180789.73466,1614180789.73657,1614180789.93474,1614180789.93597,1614180790.21819,1614180790.73505,1614180791.95217,1614180791.95382,1614181135.89958,1614181135.90205,4,1
3,0,1,3,1,invalid,right,left,1614180537.00318,1614180537.0288,1.4,257.942414283752,257.943165063858,1.40041184425354,right,259.359621047974,259.361049175262,0.182898044586182,left,259.559695959091,259.561125040054,NaN,NaN,NaN,NaN,NaN,NaN,261.577129602432,261.577921152115,596.136393299103,596.138869991302,598.896393299103,1614180792.1856,1614180792.18635,1614180793.6028,1614180793.60423,1614180793.80288,1614180793.80431,NaN,NaN,1614180795.82031,1614180795.8211,1614181135.89958,1614181135.90205,4,0
3,0,1,3,0,valid,right,right,1614180537.00318,1614180537.0288,4.6,261.81055188179,261.811655044556,4.60038423538208,right,266.428973197937,266.430029153824,0.181678771972656,right,266.629049301147,266.630303144455,NaN,NaN,NaN,NaN,NaN,NaN,268.646482229233,268.647500991821,596.136393299103,596.138869991302,598.896393299103,1614180796.05373,1614180796.05484,1614180800.67216,1614180800.67321,1614180800.87223,1614180800.87349,NaN,NaN,1614180802.88966,1614180802.89068,1614181135.89958,1614181135.90205,4,0
3,0,1,3,1,invalid,right,left,1614180537.00318,1614180537.0288,5,268.879904508591,268.881042003632,5.00046563148499,right,273.898478031158,273.899403095245,0.181564092636108,left,274.098554611206,274.100229024887,1,left,274.396110057831,0.297555446624756,274.915531635284,1.20244455337524,276.115987300873,276.11745595932,596.136393299103,596.138869991302,598.896393299103,1614180803.12309,1614180803.12422,1614180808.14166,1614180808.14259,1614180808.34174,1614180808.34341,1614180808.63929,1614180809.15871,1614180810.35917,1614180810.36064,1614181135.89958,1614181135.90205,4,1
3,0,1,3,0,valid,right,right,1614180537.00318,1614180537.0288,0.6,276.349409341812,276.350548028946,0.600392818450928,right,276.96631026268,276.967199087143,0.183287858963013,right,277.166386127472,277.167582035065,NaN,NaN,NaN,NaN,NaN,NaN,279.183820724487,279.184355974197,596.136393299103,596.138869991302,598.896393299103,1614180810.59259,1614180810.59373,1614180811.20949,1614180811.21038,1614180811.40957,1614180811.41076,NaN,NaN,1614180813.427,1614180813.42754,1614181135.89958,1614181135.90205,4,0
3,0,1,3,1,invalid,right,left,1614180537.00318,1614180537.0288,1.5,279.417242050171,279.418532133102,1.5004448890686,right,280.934485673904,280.94068312645,0.182874441146851,left,281.134561538696,281.135583162308,1,left,281.457314968109,0.322753429412842,281.968210935593,1.17724657058716,283.151995658875,283.159234046936,596.136393299103,596.138869991302,598.896393299103,1614180813.66042,1614180813.66171,1614180815.17767,1614180815.18387,1614180815.37774,1614180815.37877,1614180815.7005,1614180816.21139,1614180817.39518,1614180817.40242,1614181135.89958,1614181135.90205,4,1
3,0,1,3,0,valid,left,left,1614180537.00318,1614180537.0288,5,283.385416030884,283.386471986771,5.00037908554077,left,288.403990745544,288.406466007233,0.181539297103882,left,288.604065895081,288.606467008591,NaN,NaN,NaN,NaN,NaN,NaN,290.621499061584,290.623089075089,596.136393299103,596.138869991302,598.896393299103,1614180817.6286,1614180817.62965,1614180822.64717,1614180822.64965,1614180822.84725,1614180822.84965,NaN,NaN,1614180824.86468,1614180824.86627,1614181135.89958,1614181135.90205,4,0
3,0,1,3,0,valid,left,left,1614180537.00318,1614180537.0288,7.2,290.854922533035,290.856507062912,7.2004976272583,left,298.074331521988,298.075260162354,0.180727481842041,left,298.274406671524,298.275549173355,NaN,NaN,NaN,NaN,NaN,NaN,300.291841030121,300.292895078659,596.136393299103,596.138869991302,598.896393299103,1614180825.0981,1614180825.09969,1614180832.31751,1614180832.31844,1614180832.51759,1614180832.51873,NaN,NaN,1614180834.53502,1614180834.53608,1614181135.89958,1614181135.90205,4,0
3,0,1,3,0,valid,right,right,1614180537.00318,1614180537.0288,0.7,300.525263547897,300.526257991791,0.700408458709717,right,301.242202043533,301.243930101395,0.183180093765259,right,301.442276716232,301.443279027939,2,right,301.795599937439,0.353323221206665,302.309273719788,1.14667677879333,303.459711790085,303.461289167404,596.136393299103,596.138869991302,598.896393299103,1614180834.76845,1614180834.76944,1614180835.48538,1614180835.48711,1614180835.68546,1614180835.68646,1614180836.03878,1614180836.55246,1614180837.70289,1614180837.70447,1614181135.89958,1614181135.90205,4,1
3,0,1,3,0,valid,right,right,1614180537.00318,1614180537.0288,1.1,303.693133592606,303.694261074066,1.10045647621155,right,304.810224294662,304.811366081238,0.183027744293213,right,305.010301589966,305.011115074158,2,right,305.306262016296,0.295960426330566,305.827278137207,1.20403957366943,307.027733802795,307.02938914299,596.136393299103,596.138869991302,598.896393299103,1614180837.93632,1614180837.93744,1614180839.05341,1614180839.05455,1614180839.25348,1614180839.2543,1614180839.54944,1614180840.07046,1614180841.27092,1614180841.27257,1614181135.89958,1614181135.90205,4,1
3,0,1,3,1,invalid,left,right,1614180537.00318,1614180537.0288,0.6,307.261156320572,307.26235294342,0.600423812866211,left,307.87805724144,307.878975152969,0.183233737945557,right,308.078134059906,308.079826116562,NaN,NaN,NaN,NaN,NaN,NaN,310.095567464828,310.096621990204,596.136393299103,596.138869991302,598.896393299103,1614180841.50434,1614180841.50553,1614180842.12124,1614180842.12216,1614180842.32132,1614180842.32301,NaN,NaN,1614180844.33875,1614180844.3398,1614181135.89958,1614181135.90205,4,0
3,0,1,3,0,valid,left,left,1614180537.00318,1614180537.0288,0.8,310.328989744186,310.330018043518,0.800508260726929,left,311.14596581459,311.149219036102,0.183164358139038,left,311.346041917801,311.347213983536,1,left,311.610327005386,0.264285087585449,312.129673480988,1.23571491241455,313.363475799561,313.364644050598,596.136393299103,596.138869991302,598.896393299103,1614180844.57217,1614180844.5732,1614180845.38915,1614180845.3924,1614180845.58922,1614180845.5904,1614180845.85351,1614180846.37286,1614180847.60666,1614180847.60783,1614181135.89958,1614181135.90205,4,1
3,0,1,3,1,invalid,left,right,1614180537.00318,1614180537.0288,5,313.596897125244,313.59907913208,5.00047087669373,left,318.615471601486,318.616446971893,0.181544542312622,right,318.815546989441,318.81662607193,NaN,NaN,NaN,NaN,NaN,NaN,320.832980394363,320.833812952042,596.136393299103,596.138869991302,598.896393299103,1614180847.84008,1614180847.84226,1614180852.85865,1614180852.85963,1614180853.05873,1614180853.05981,NaN,NaN,1614180855.07616,1614180855.07699,1614181135.89958,1614181135.90205,4,0
3,0,1,3,1,invalid,right,left,1614180537.00318,1614180537.0288,1.6,321.066402196884,321.067821025848,1.60033583641052,right,322.683684110641,322.68487906456,0.18281888961792,left,322.883759021759,322.884737014771,1,left,323.21969294548,0.335933923721313,323.734083414078,1.16406607627869,324.901193141937,324.902181148529,596.136393299103,596.138869991302,598.896393299103,1614180855.30958,1614180855.311,1614180856.92687,1614180856.92806,1614180857.12694,1614180857.12792,1614180857.46287,1614180857.97727,1614180859.14438,1614180859.14536,1614181135.89958,1614181135.90205,4,1
3,0,1,3,1,invalid,left,right,1614180537.00318,1614180537.0288,0.6,325.134615659714,325.135547161102,0.600395441055298,left,325.751516342163,325.7550740242,0.18321681022644,right,325.951591968536,325.95738196373,2,right,326.349389076233,0.397797107696533,326.868606805801,1.10220289230347,327.969026565552,327.973392963409,596.136393299103,596.138869991302,598.896393299103,1614180859.3778,1614180859.37873,1614180859.9947,1614180859.99826,1614180860.19477,1614180860.20056,1614180860.59257,1614180861.11179,1614180862.21221,1614180862.21657,1614181135.89958,1614181135.90205,4,1
3,0,1,3,1,invalid,left,right,1614180537.00318,1614180537.0288,1.3,328.202448129654,328.206588029861,1.30035281181335,left,329.519615411758,329.523412942886,0.182970762252808,right,329.719691753387,329.723545074463,NaN,NaN,NaN,NaN,NaN,NaN,331.737124681473,331.738363981247,596.136393299103,596.138869991302,598.896393299103,1614180862.44563,1614180862.44977,1614180863.7628,1614180863.76659,1614180863.96287,1614180863.96673,NaN,NaN,1614180865.98031,1614180865.98155,1614181135.89958,1614181135.90205,4,0
3,0,1,3,1,invalid,right,left,1614180537.00318,1614180537.0288,1,331.970546007156,331.971575975418,1.00047612190247,right,332.98760008812,332.990025997162,0.183083057403564,left,333.187676668167,333.190179109573,1,left,333.548519134521,0.36084246635437,334.054672002792,1.13915753364563,335.205109119415,335.207944154739,596.136393299103,596.138869991302,598.896393299103,1614180866.21373,1614180866.21476,1614180867.23078,1614180867.23321,1614180867.43086,1614180867.43336,1614180867.7917,1614180868.29785,1614180869.44829,1614180869.45113,1614181135.89958,1614181135.90205,4,1
